PM10,Riesgo,PM2.5,CO,SO2,tmin,tavg,tmax,prcp,wspd,pres
22.0,Bajo,21.0,0.18,1.0,4.2,8.0,12.0,4.9,12.4,1015.1
44.0,Bajo,43.0,0.57,1.0,4.2,8.0,12.0,4.9,12.4,1015.1
33.0,Bajo,32.0,0.49,1.0,4.2,8.0,12.0,4.9,12.4,1015.1
16.0,Bajo,15.0,0.25,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
33.0,Bajo,32.0,0.56,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
24.0,Bajo,23.0,0.45,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
17.0,Bajo,12.0,0.37,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
53.0,Medio,52.0,0.44,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
14.0,Bajo,13.0,0.25,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
42.0,Bajo,39.0,0.8,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
15.0,Bajo,14.0,0.13,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
21.0,Bajo,20.0,0.1,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
8.0,Bajo,4.0,0.1,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
14.0,Bajo,13.0,0.1,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
14.0,Bajo,13.0,0.1,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
16.0,Bajo,13.0,0.1,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
14.0,Bajo,13.0,0.1,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
10.0,Bajo,8.0,0.1,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
11.0,Bajo,10.0,0.1,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
14.0,Bajo,13.0,0.1,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
25.0,Bajo,24.0,0.17,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
57.0,Medio,56.0,0.42,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
54.0,Medio,52.0,0.43,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
76.0,Medio,75.0,0.91,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
127.0,Medio,126.0,1.54,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
155.0,Alto,154.0,2.28,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
188.0,Alto,187.0,2.53,1.0,0.0,6.7,13.0,0.0,10.0,1019.9
119.0,Medio,118.0,1.66,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
90.0,Medio,89.0,1.56,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
38.0,Bajo,37.0,0.8,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
24.0,Bajo,23.0,0.43,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
17.0,Bajo,15.0,0.22,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
15.0,Bajo,14.0,0.11,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
14.0,Bajo,13.0,0.14,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
10.0,Bajo,9.0,0.1,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
22.0,Bajo,21.0,0.1,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
13.0,Bajo,12.0,0.1,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
9.0,Bajo,8.0,0.1,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
9.0,Bajo,8.0,0.1,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
9.0,Bajo,8.0,0.1,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
7.0,Bajo,6.0,0.1,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
9.0,Bajo,8.0,0.1,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
10.0,Bajo,7.0,0.1,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
17.0,Bajo,16.0,0.1,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
21.0,Bajo,20.0,0.11,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
33.0,Bajo,31.0,0.27,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
32.0,Bajo,29.0,0.24,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
22.0,Bajo,21.0,0.27,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
18.0,Bajo,16.0,0.1,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
14.0,Bajo,13.0,0.13,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
11.0,Bajo,10.0,0.1,1.0,1.0,7.6,15.6,0.5,14.1,1014.5
12.0,Bajo,11.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
7.0,Bajo,6.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
5.0,Bajo,4.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
5.0,Bajo,4.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
8.0,Bajo,7.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
4.0,Bajo,3.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
2.0,Bajo,1.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
12.0,Bajo,11.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
16.0,Bajo,15.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
10.0,Bajo,9.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
16.0,Bajo,8.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
14.0,Bajo,13.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
14.0,Bajo,9.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
12.0,Bajo,11.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
18.0,Bajo,11.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
14.0,Bajo,12.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
15.0,Bajo,9.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
20.0,Bajo,13.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
30.0,Bajo,22.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
29.0,Bajo,27.0,0.2,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
38.0,Bajo,34.0,0.31,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
30.0,Bajo,23.0,0.21,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
19.0,Bajo,11.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
15.0,Bajo,12.0,0.1,1.0,6.2,10.4,16.0,3.2,13.6,1014.8
32.0,Bajo,24.0,0.25,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
72.0,Medio,71.0,0.83,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
73.0,Medio,72.0,1.6,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
27.0,Bajo,23.0,0.56,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
28.0,Bajo,27.0,0.54,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
20.0,Bajo,16.0,0.32,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
50.0,Medio,49.0,0.27,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
114.0,Medio,113.0,1.0,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
164.0,Alto,163.0,1.84,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
91.0,Medio,85.0,0.86,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
60.0,Medio,53.0,0.48,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
51.0,Medio,47.0,0.27,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
34.0,Bajo,27.0,0.12,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
53.0,Medio,43.0,0.19,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
50.0,Medio,40.0,0.18,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
44.0,Bajo,39.0,0.21,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
37.0,Bajo,30.0,0.13,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
54.0,Medio,33.0,0.28,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
124.0,Medio,110.0,1.23,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
228.0,Alto,195.0,2.41,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
414.0,Alto,409.0,4.92,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
511.0,Alto,510.0,5.87,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
507.0,Alto,506.0,6.84,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
508.0,Alto,507.0,7.14,1.0,0.7,5.2,16.9,0.0,5.9,1017.9
450.0,Alto,449.0,7.23,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
281.0,Alto,280.0,4.78,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
137.0,Medio,136.0,2.66,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
50.0,Medio,49.0,1.39,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
63.0,Medio,59.0,1.58,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
99.0,Medio,98.0,2.09,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
149.0,Medio,148.0,2.45,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
331.0,Alto,330.0,3.96,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
219.0,Alto,218.0,2.49,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
109.0,Medio,102.0,0.79,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
77.0,Medio,76.0,0.52,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
32.0,Bajo,31.0,0.1,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
29.0,Bajo,25.0,0.1,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
21.0,Bajo,16.0,0.11,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
21.0,Bajo,11.0,0.1,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
17.0,Bajo,8.0,0.1,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
13.0,Bajo,12.0,0.1,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
17.0,Bajo,12.0,0.1,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
37.0,Bajo,35.0,0.2,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
77.0,Medio,75.0,0.77,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
118.0,Medio,117.0,1.31,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
94.0,Medio,93.0,1.43,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
197.0,Alto,196.0,2.97,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
144.0,Medio,143.0,2.25,1.0,-3.0,4.8,15.6,0.0,6.8,1016.1
64.0,Medio,63.0,0.87,1.0,-2.3,4.2,13.0,0.0,10.5,1024.4
21.0,Bajo,20.0,0.28,1.0,-2.3,4.2,13.0,0.0,10.5,1024.4
43.0,Bajo,42.0,0.73,1.0,-2.3,4.2,13.0,0.0,10.5,1024.4
8.0,Bajo,1.0,0.1,1.0,-2.3,4.2,13.0,0.0,10.5,1024.4
20.0,Bajo,19.0,0.18,1.0,-2.3,4.2,13.0,0.0,10.5,1024.4
23.0,Bajo,22.0,0.19,1.0,-2.3,4.2,13.0,0.0,10.5,1024.4
70.0,Medio,69.0,0.63,1.0,-2.3,4.2,13.0,0.0,10.5,1024.4
263.0,Alto,262.0,2.43,1.0,-2.3,4.2,13.0,0.0,10.5,1024.4
120.0,Medio,112.0,1.22,1.0,-2.3,4.2,13.0,0.0,10.5,1024.4
43.0,Bajo,32.0,0.17,1.0,-2.3,4.2,13.0,0.0,10.5,1024.4
28.0,Bajo,26.0,0.11,1.0,-2.3,4.2,13.0,0.0,10.5,1024.4
19.0,Bajo,15.0,0.1,1.0,-2.3,4.2,13.0,0.0,10.5,1024.4
16.0,Bajo,14.0,0.1,1.0,-2.3,4.2,13.0,0.0,10.5,1024.4
14.0,Bajo,13.0,0.1,1.0,-2.3,4.2,13.0,0.0,10.5,1024.4
19.0,Bajo,8.0,0.1,1.0,-2.3,4.2,13.0,0.0,10.5,1024.4
17.0,Bajo,6.0,0.1,1.0,-2.3,4.2,13.0,0.0,10.5,1024.4
21.0,Bajo,13.0,0.1,1.0,-2.3,4.2,13.0,0.0,10.5,1024.4
54.0,Medio,28.0,0.11,1.0,-2.3,4.2,13.0,0.0,10.5,1024.4
152.0,Alto,127.0,1.13,1.5,-2.3,4.2,13.0,0.0,10.5,1024.4
303.0,Alto,263.0,2.99,2.0,-2.3,4.2,13.0,0.0,10.5,1024.4
269.0,Alto,248.0,3.01,2.5,-2.3,4.2,13.0,0.0,10.5,1024.4
442.0,Alto,441.0,4.84,3.0,-2.3,4.2,13.0,0.0,10.5,1024.4
242.0,Alto,241.0,3.21,2.5,-2.3,4.2,13.0,0.0,10.5,1024.4
210.0,Alto,209.0,2.86,2.0,-2.3,4.2,13.0,0.0,10.5,1024.4
298.0,Alto,297.0,4.33,1.5,-5.9,2.8,14.2,0.0,8.8,1019.8
148.0,Medio,147.0,2.38,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
127.0,Medio,126.0,2.49,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
101.0,Medio,100.0,1.99,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
107.0,Medio,106.0,1.35,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
77.0,Medio,76.0,1.29,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
104.0,Medio,103.0,1.39,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
237.0,Alto,236.0,2.21,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
143.0,Medio,142.0,1.23,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
72.0,Medio,71.0,0.38,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
38.0,Bajo,37.0,0.15,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
37.0,Bajo,36.0,0.1,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
31.0,Bajo,23.0,0.11,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
18.0,Bajo,15.0,0.1,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
17.0,Bajo,16.0,0.1,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
18.0,Bajo,10.0,0.1,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
23.0,Bajo,14.0,0.1,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
49.0,Medio,44.0,0.31,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
323.0,Alto,258.0,2.65,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
539.0,Alto,519.0,5.49,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
373.0,Alto,355.0,4.66,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
515.0,Alto,514.0,6.77,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
276.0,Alto,273.0,4.52,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
315.0,Alto,314.0,4.49,1.0,-5.9,2.8,14.2,0.0,8.8,1019.8
115.0,Medio,114.0,1.73,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
113.0,Medio,112.0,1.85,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
62.0,Medio,56.0,1.44,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
84.0,Medio,83.0,1.8,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
64.0,Medio,60.0,1.49,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
90.0,Medio,89.0,1.63,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
80.0,Medio,79.0,1.23,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
148.0,Medio,147.0,1.58,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
315.0,Alto,314.0,2.91,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
97.0,Medio,89.0,0.59,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
27.0,Bajo,21.0,0.1,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
18.0,Bajo,14.0,0.1,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
14.0,Bajo,10.0,0.1,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
12.0,Bajo,7.0,0.1,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
15.0,Bajo,7.0,0.1,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
19.0,Bajo,11.0,0.1,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
22.0,Bajo,10.0,0.1,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
24.0,Bajo,23.0,0.15666666666666668,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
39.0,Bajo,32.0,0.21333333333333332,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
42.0,Bajo,41.0,0.27,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
54.0,Medio,52.0,0.41,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
65.0,Medio,64.0,0.62,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
127.0,Medio,126.0,1.53,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
153.0,Alto,152.0,1.7,1.0,-4.0,4.3,14.6,0.0,7.6,1018.5
112.0,Medio,111.0,1.67,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
112.0,Medio,111.0,1.43,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
125.0,Medio,124.0,1.99,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
86.0,Medio,85.0,1.18,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
48.0,Medio,47.0,1.16,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
40.0,Bajo,39.0,0.64,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
39.0,Bajo,38.0,0.63,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
49.0,Medio,47.0,0.33,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
49.0,Medio,40.0,0.19,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
55.0,Medio,52.0,0.19,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
12.0,Bajo,11.0,0.1,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
21.0,Bajo,20.0,0.1,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
11.0,Bajo,10.0,0.1,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
17.0,Bajo,13.0,0.1,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
17.0,Bajo,13.0,0.1,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
18.0,Bajo,14.0,0.1,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
20.0,Bajo,14.0,0.1,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
36.0,Bajo,35.0,0.11,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
44.0,Bajo,43.0,0.21,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
84.0,Medio,83.0,0.64,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
54.0,Medio,53.0,0.57,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
54.0,Medio,53.0,0.54,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
47.0,Medio,46.0,0.44,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
26.0,Bajo,23.0,0.2,1.0,-2.7,5.1,15.0,0.0,8.8,1022.9
29.0,Bajo,28.0,0.18,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
21.0,Bajo,20.0,0.12,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
38.0,Bajo,33.0,0.53,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
17.0,Bajo,16.0,0.15,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
35.0,Bajo,34.0,0.39,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
23.0,Bajo,22.0,0.23,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
28.0,Bajo,27.0,0.18,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
19.0,Bajo,15.0,0.13,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
24.0,Bajo,23.0,0.1,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
12.0,Bajo,8.0,0.1,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
12.0,Bajo,11.0,0.1,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
16.0,Bajo,14.0,0.1,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
13.0,Bajo,8.0,0.1,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
15.0,Bajo,8.0,0.1,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
16.0,Bajo,12.0,0.1,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
15.0,Bajo,14.0,0.1,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
28.0,Bajo,27.0,0.1,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
27.0,Bajo,26.0,0.11,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
43.0,Bajo,42.0,0.26,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
75.0,Medio,74.0,0.76,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
56.0,Medio,54.0,0.47,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
88.0,Medio,87.0,0.85,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
64.0,Medio,63.0,0.57,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
53.0,Medio,52.0,0.61,1.0,0.0,6.0,12.0,0.0,9.8,1018.6
23.0,Bajo,22.0,0.2,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
29.0,Bajo,28.0,0.37,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
50.0,Medio,49.0,0.95,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
14.0,Bajo,12.0,0.44,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
17.0,Bajo,16.0,0.12,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
24.0,Bajo,23.0,0.13,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
75.0,Medio,74.0,0.54,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
51.0,Medio,50.0,0.34,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
27.0,Bajo,25.0,0.14,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
21.0,Bajo,12.0,0.1,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
20.0,Bajo,11.0,0.1,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
18.0,Bajo,7.0,0.1,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
16.0,Bajo,13.0,0.1,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
25.0,Bajo,12.0,0.1,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
21.0,Bajo,9.0,0.1,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
23.0,Bajo,8.0,0.1,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
18.0,Bajo,12.0,0.1,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
19.0,Bajo,14.0,0.1,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
20.0,Bajo,17.0,0.1,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
31.0,Bajo,25.0,0.14,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
42.0,Bajo,41.0,0.23,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
17.0,Bajo,16.0,0.1,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
20.0,Bajo,19.0,0.2,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
13.0,Bajo,12.0,0.1,1.0,0.0,4.8,13.1,0.0,14.0,1013.1
8.0,Bajo,7.0,0.1,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
6.0,Bajo,4.0,0.1,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
7.0,Bajo,5.0,0.1,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
9.0,Bajo,6.0,0.1,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
5.0,Bajo,3.0,0.1,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
5.0,Bajo,2.0,0.1,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
4.0,Bajo,3.0,0.1,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
8.0,Bajo,6.0,0.1,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
15.0,Bajo,13.0,0.1,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
13.0,Bajo,11.0,0.1,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
17.0,Bajo,11.0,0.1,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
17.0,Bajo,9.0,0.1,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
13.0,Bajo,9.0,0.1,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
16.0,Bajo,15.0,0.1,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
16.0,Bajo,11.0,0.1,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
17.0,Bajo,10.0,0.1,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
9.0,Bajo,6.0,0.1,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
18.0,Bajo,12.0,0.1,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
34.0,Bajo,32.0,0.14,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
35.0,Bajo,34.0,0.28,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
61.0,Medio,60.0,0.61,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
45.0,Medio,41.0,0.38,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
28.0,Bajo,27.0,0.18,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
13.0,Bajo,12.0,0.1,1.0,8.0,11.8,14.7,0.0,16.4,1008.3
13.0,Bajo,9.0,0.12,1.0,9.6,13.0,17.3,0.0,12.7,1015.0
12.0,Bajo,11.0,0.12,1.0,9.6,13.0,17.3,0.0,12.7,1015.0
15.0,Bajo,14.0,0.22,1.0,9.6,13.0,17.3,0.0,12.7,1015.0
13.0,Bajo,12.0,0.1,1.0,9.6,13.0,17.3,0.0,12.7,1015.0
7.0,Bajo,6.0,0.1,1.0,9.6,13.0,17.3,0.0,12.7,1015.0
2.0,Bajo,1.0,0.1,1.0,9.6,13.0,17.3,0.0,12.7,1015.0
3.0,Bajo,1.0,0.1,1.0,9.6,13.0,17.3,0.0,12.7,1015.0
16.0,Bajo,7.0,0.1,1.0,9.6,13.0,17.3,0.0,12.7,1015.0
21.0,Bajo,19.0,0.11,1.0,9.6,13.0,17.3,0.0,12.7,1015.0
26.0,Bajo,22.0,0.13,1.0,9.6,13.0,17.3,0.0,12.7,1015.0
15.0,Bajo,7.0,0.1,1.0,9.6,13.0,17.3,0.0,12.7,1015.0
